age,income,credit_score,transaction_amount,num_transactions,region,account_type,is_fraud
32,65835.72036741656,631,35.13653983505424,8,south,premium,0
24,49407.502718623495,817,9.052544446790131,7,east,savings,0
18,80904.45776850107,839,120.56694789440765,9,north,savings,0
36,49005.45721578097,618,135.66534211504083,11,north,checking,0
26,58370.27088627829,636,308.2569055311506,8,east,savings,0
19,68988.86247809634,748,129.05094471283257,7,south,checking,0
27,33724.51400600452,649,63.57816611590896,8,west,savings,0
23,28587.86782028836,676,243.69177965690358,15,north,savings,0
50,32115.15528144858,682,116.57028943570378,14,west,checking,0
42,73938.76155140773,526,12.38994231926158,10,south,savings,0
33,46722.127811613296,678,125.15497096119053,6,west,checking,0
48,93372.98928502378,624,357.9252454385181,13,west,checking,0
34,46536.286020139174,640,75.70482103930678,4,west,premium,1
25,57768.269547955555,795,52.71597250986596,4,north,checking,0
49,78131.64928851814,579,23.22979524444426,7,west,savings,0
39,85091.39332238684,745,24.633148683745016,10,north,checking,0
23,85922.55364954597,657,85.0489545892977,13,north,checking,0
32,73125.49345889714,657,135.8322300664625,6,south,checking,0
25,70360.93788717194,743,12.607612714135506,10,west,checking,0
20,63887.90423801775,707,420.9369389951838,5,south,checking,0
43,66675.41614249957,725,211.05638918055732,11,west,savings,0
53,46732.214255072,757,132.5096236337608,6,east,checking,0
20,42727.016748665395,653,264.42217086703204,8,north,savings,0
39,54949.38313883572,631,12.537693912081325,4,west,savings,0
27,52447.23066212607,593,97.17986837909794,8,north,checking,0
29,48201.579260090875,613,149.17559988673278,9,west,savings,0
28,65445.81171185073,850,264.6095986403136,11,south,savings,0
25,69329.57812855767,779,229.50362117828246,8,south,savings,0
34,56326.10329437771,571,48.66627637205715,8,south,checking,0
25,77162.95121582893,574,424.22833055966953,9,north,savings,0
36,37874.66328799742,718,19.917609322833957,13,south,checking,0
33,52095.10811080423,723,312.0766593573712,10,north,savings,0
31,44247.66519095792,723,530.7601815242649,9,north,savings,0
24,27001.9507439041,659,29.247845502186404,8,north,savings,0
28,53759.78971235951,669,192.05577518301178,7,south,checking,0
41,53173.78737425074,706,6.167918122609962,12,east,savings,0
39,77701.74614863197,686,77.9857134810017,2,south,premium,0
24,64462.17526832166,502,108.9383808837252,6,west,premium,0
34,39637.19763506192,661,130.35570016737387,6,east,checking,0
41,82811.38849501283,611,412.1838269817822,6,east,premium,0
18,73315.5054328803,694,167.32593800219783,13,east,savings,0
39,63731.465552029236,850,98.45806361359766,6,south,checking,0
27,51602.738517252525,709,248.85334985055673,6,east,checking,0
39,40608.4114491478,654,450.9668818359153,9,north,checking,1
26,49416.8983589342,753,3.346987188636402,8,west,premium,0
18,71331.22929556279,718,607.0156042394757,14,east,checking,0
18,83268.79458901913,713,13.510393538895633,6,north,premium,0
34,78148.65292408284,728,252.61353431682056,4,east,savings,0
36,47667.258673205884,844,49.3453663779886,9,north,checking,0
24,38205.73850066483,589,21.265584708601025,7,north,checking,0
40,57113.29370366806,717,86.93411133732107,8,north,checking,0
18,28473.409516557225,605,154.90538815856956,8,east,savings,0
33,59847.515712771725,724,71.9358321796427,10,east,checking,0
21,52785.96120551997,606,8.41658576822228,6,west,premium,0
27,48009.452471976365,646,137.24167314218045,4,north,savings,0
34,31079.453990998067,656,349.03670292512965,10,south,checking,0
25,62704.00159854575,758,72.48530541137671,10,east,savings,0
30,47009.487405071326,753,36.56562150070813,5,north,premium,0
44,37451.24746434568,580,87.6647283557948,7,east,savings,0
28,11916.066800775261,684,7.43569736852278,8,north,savings,0
42,54587.27642424046,623,257.6266359307407,4,north,savings,0
22,81583.77395004616,579,262.59908761779195,7,south,checking,0
39,79918.88821821805,662,133.00995816936577,12,east,savings,0
48,48143.55615120592,655,65.33520326419354,8,north,checking,0
18,45966.81909457329,850,241.2532981315172,6,north,premium,0
26,62031.613841125356,714,121.34668934155862,5,north,premium,0
39,40024.21841217563,569,262.246653614839,8,north,savings,0
31,59526.87849729199,634,149.7304123295821,9,north,premium,0
37,66491.20417577036,761,230.15337393430423,4,south,checking,0
27,73403.99835826461,847,136.90569788908425,9,east,savings,0
34,53497.68885280071,553,80.20143736933179,6,south,savings,0
32,51944.893747345515,529,475.3196162147922,11,east,savings,0
45,41830.261198651584,829,116.84296262404939,9,east,checking,0
36,42596.7946894021,711,139.36442534727743,8,north,savings,0
37,51602.8166214771,610,37.36301003116086,8,north,savings,0
29,60510.48260224267,722,147.38492986534715,7,west,checking,0
29,68703.76939349875,469,127.15736947558088,7,north,checking,0
29,42952.31573979482,680,30.65533510042739,7,north,checking,0
37,77390.32853439283,706,9.215436304311984,7,north,checking,0
29,50933.14598436147,753,139.08732789852633,12,east,savings,0
36,54679.490584773455,598,216.3930569882432,11,south,premium,0
54,43791.82481278265,686,111.16208861761378,7,west,savings,0
42,18636.396095905875,605,38.577319181537106,4,west,checking,0
30,68260.68094541575,700,164.7267469392464,14,south,checking,0
46,66052.6584563865,608,12.524480365607237,10,south,savings,0
29,50780.0866432268,647,87.46475113977058,11,north,premium,0
18,56004.86075837308,600,26.755422989917047,5,north,savings,0
23,62739.08826556149,732,30.585546733366805,13,north,savings,0
18,31561.81214670186,748,33.90226601004991,8,north,premium,0
30,47064.209839805575,661,73.3368859637592,5,north,checking,0
34,66913.97019432741,683,7.875715603053516,7,north,checking,0
50,36185.65865246126,564,76.07321567186389,8,south,checking,0
37,59403.368982499436,656,107.526083870413,10,west,checking,1
31,34651.27293064892,675,99.04226746623851,5,south,savings,0
42,61996.449736502895,850,72.38045969615794,5,west,savings,0
18,54465.37776553775,591,274.0892906983722,4,south,savings,0
36,30773.022761417356,797,23.555396919158465,5,south,savings,0
41,72471.09031685758,759,105.69091067336525,12,south,checking,0
19,43981.12634802926,702,9.607422823298558,2,north,savings,0
45,42846.213444784284,820,11.072119656588244,7,north,savings,0
37,58008.53795846414,709,127.95016131363737,9,west,savings,0
29,72229.56024143074,711,125.21297991622318,9,west,checking,0
40,39762.67271532405,675,315.6013451146431,7,north,checking,0
56,55925.197747719576,777,122.4239454095872,10,north,savings,0
35,61432.24750495859,767,482.0497402931283,8,south,checking,0
36,65396.584108947165,629,7.488059018687888,10,north,savings,0
29,57646.62332915838,574,15.47239180025694,10,south,checking,0
25,49494.58241375016,663,6.759939174000758,3,north,savings,0
42,42586.146690269205,615,30.736037566653078,4,south,savings,0
25,56292.158245695624,674,116.89405787088913,7,north,checking,0
34,38917.9148202159,778,155.58758527322544,7,south,premium,0
29,11179.742747580887,643,6.998528570094656,8,north,savings,0
38,61548.39706236502,676,437.7348451101432,4,south,checking,1
37,68559.02261629293,684,276.9311222663811,9,west,checking,0
44,19556.01346687242,747,52.77709568406897,13,south,premium,0
28,39854.03942935094,500,12.049385969792839,8,west,savings,0
31,64287.31391507797,631,27.929029662560893,9,west,savings,0
24,85862.43204567548,696,20.36340787422559,10,west,premium,0
29,55311.905615131116,776,19.735787784215088,5,east,savings,0
37,44079.955881562986,640,109.6465760456359,6,east,savings,0
41,52256.553383427396,529,42.32409007945641,5,west,savings,0
24,75623.14628722277,729,66.50769389532043,10,north,checking,0
42,45310.53731313197,629,683.5332138342926,7,south,savings,0
47,43012.119900246194,584,172.9512028232668,9,west,premium,0
38,47758.847167269516,630,446.3325960869641,11,east,savings,0
52,40700.07087611932,665,23.07000832626766,7,west,savings,0
26,56840.054739921936,631,72.22388016405434,8,east,savings,0
21,79370.17687704341,503,121.36177336604831,9,west,savings,0
18,59846.18909674043,751,11.979593604468691,9,east,checking,0
48,51214.69746810569,781,1.0,5,east,checking,0
40,50622.83096626684,732,166.49694816687946,10,south,savings,0
33,31552.137869550144,588,154.007741490912,8,west,savings,0
36,68246.64665720738,663,79.34559040799782,11,west,checking,0
22,53832.44204480797,679,100.8970359813858,8,west,checking,0
58,52292.80129614061,727,80.53514768855592,5,east,checking,0
35,102896.61351767291,733,3.64467922212826,9,south,checking,0
35,59481.2936254853,621,61.27908012881777,9,north,savings,0
41,43723.134248572234,686,29.234854365706262,9,west,premium,0
38,48604.63605691685,716,15.541671854944138,5,south,savings,0
36,72226.68563795132,796,471.0112004495975,10,north,savings,0
26,56699.056158066465,736,137.2036986321273,10,north,checking,0
38,33425.8303252395,743,195.65534068432618,9,west,premium,0
52,68788.43401862806,686,56.830139073611214,8,west,checking,0
47,44977.83871691509,792,74.92033579006954,8,west,savings,0
49,83099.46664326318,712,40.559645676697684,10,east,savings,0
28,71200.72098571973,611,15.29920644572717,10,south,savings,0
24,48290.17156511873,792,29.590605828575296,3,south,premium,0
32,74215.2454260267,735,239.56271314947642,14,north,savings,0
34,56017.83265791105,644,169.76912766170236,11,west,checking,0
44,67791.6051268333,641,118.75592387531722,8,north,savings,0
18,62270.99225941712,703,96.67923261862069,8,east,checking,0
49,42304.6501751369,717,383.49446236612914,8,south,premium,0
32,45346.75251523807,695,11.32737443379163,9,south,savings,0
29,70449.41226371742,704,49.40083172405859,12,west,savings,0
23,49978.37001840189,815,64.60309661573692,13,north,checking,1
18,48945.27305137005,765,228.78230900069187,11,east,checking,0
42,40673.16130975971,695,734.2205273751739,7,north,checking,0
34,61353.98598390192,755,41.29792370674297,7,north,checking,0
21,85937.87378864718,597,311.08732671677933,5,south,savings,0
21,38987.006286185904,711,266.3440297338988,6,north,checking,0
30,55363.29185009137,824,38.1675419629283,3,east,savings,0
50,76183.30833123144,662,76.45708134785647,9,south,premium,0
31,53805.37913131427,612,79.06176553674506,13,north,savings,0
18,61785.57694374601,627,574.0190784696601,7,north,checking,0
31,39064.0970777968,592,29.9308822935654,7,east,savings,0
31,61424.60645811473,617,240.7854908728751,11,west,savings,0
18,52192.83602493177,650,61.01325164023427,6,south,savings,0
33,69785.94993519795,567,196.8843044303989,9,south,checking,0
31,72810.79077347126,681,81.71192228178253,13,east,checking,0
40,93843.45463027922,752,129.54042716712303,11,east,premium,0
52,63694.497598203634,607,268.1159180853965,11,north,savings,0
45,59886.944748732494,801,244.5728544050322,8,east,checking,0
31,57915.76452366004,720,301.9617843639524,12,east,checking,0
22,49702.505607839674,762,9.220257879588326,12,east,savings,0
59,60077.25765192536,627,176.6729464088734,15,east,savings,0
34,50568.97884791456,748,22.62123174176993,4,west,savings,0
34,57526.91464404421,592,80.63155098012959,6,north,savings,0
33,74763.9630341194,751,119.3063625675235,5,west,savings,0
35,39901.86152080538,693,77.31028302218309,8,south,checking,0
32,72098.17841693568,724,109.9740740111474,10,east,savings,0
28,74756.72601009798,585,849.3806255408168,7,north,checking,0
28,53228.97209513382,608,21.79155500093632,7,south,premium,0
33,23172.17651487108,727,168.80014477534297,3,east,checking,0
28,45882.670193583515,604,75.62740215371794,10,east,checking,0
26,74454.91819841664,717,21.409140652506274,9,north,savings,0
35,54656.97906551677,570,25.92759955104797,8,south,premium,0
31,40010.466515576336,747,447.1948590328251,9,north,savings,0
49,47428.376181576736,581,317.5422266018247,7,west,checking,0
18,67609.3003975683,724,356.34106123541665,7,west,premium,0
44,63201.00352302069,730,715.7328822951769,10,north,checking,0
46,51416.01851245458,624,35.03882792789396,6,west,checking,0
18,49497.63382277969,726,65.87795062048258,6,west,savings,0
30,49123.62776434267,700,165.94482667004795,8,south,savings,0
30,41163.84723252246,636,99.18988680197859,11,east,checking,0
19,79230.63534204163,599,81.293153500526,8,south,savings,0
26,50165.192961829904,522,66.43095215291403,11,east,checking,0
22,73257.37781238244,707,135.12929248320012,8,south,savings,0
51,77819.74077883677,554,128.55950827188707,10,south,premium,0
43,69974.6634722194,687,26.41356174627663,6,south,savings,0
46,48525.695309229275,658,95.72495769836392,8,north,checking,0
41,61055.95135504914,734,120.93790042307661,7,west,checking,0
22,54637.06590413626,655,126.69563886197705,7,south,savings,0
28,41444.47208904808,653,35.37870449373601,3,south,savings,0
38,59865.389225824045,738,203.37722334878708,11,west,savings,0
21,37314.403132602965,706,3.8283042978589084,7,south,savings,0
41,72815.19082692346,705,65.73664606192361,6,south,savings,0
31,48030.7405405241,717,227.26421764896816,11,west,savings,0
30,58017.39483809259,557,124.48012078150836,2,west,checking,0
41,59249.31807319213,740,45.40157739213568,7,north,savings,0
38,51116.42539443884,728,178.09347106717087,9,south,premium,0
30,63800.40702212912,598,125.68812482324151,8,west,checking,0
45,47876.44515066213,660,238.6245244082694,12,south,savings,0
23,68069.45946185866,676,199.2180749607693,6,south,savings,1
40,34810.30479629878,669,141.2827951984798,13,north,premium,0
39,56895.693693196175,706,100.46666043902437,11,north,savings,0
30,84083.93498587428,794,21.43895827128507,12,east,checking,0
37,39995.03013091638,766,45.436213909903536,4,east,checking,0
21,44833.82544212723,575,81.47636199425723,14,west,savings,0
43,62708.617744883726,729,137.18107229572362,4,east,checking,0
32,57693.72672909397,786,108.14185720894659,12,north,savings,0
28,60259.45148910339,710,50.990485024932674,5,north,savings,0
44,62337.80695221495,767,1.0,6,west,checking,0
26,64520.82202842655,840,102.84806553296032,12,south,checking,0
19,71645.49762934334,761,50.45229423722744,9,south,premium,0
18,61147.279853927685,699,198.9822650699586,10,west,checking,0
40,51381.13518072186,763,3.6356457013875545,9,south,checking,0
21,65088.60551804097,691,131.85928984315024,8,north,checking,0
51,83498.22902342823,681,425.74323557601343,11,west,savings,0
18,53010.493804261394,651,28.748416352526352,7,west,checking,0
50,40382.06042994038,805,95.69930583704517,10,north,checking,0
36,71606.2100393046,614,14.381179502820991,7,west,savings,0
33,53194.282540696026,802,147.39740115967146,16,south,checking,0
28,22409.95680978946,719,119.95348607848805,7,south,savings,0
37,67711.32515725633,568,78.47662025569004,12,west,checking,0
33,46970.07721069116,709,110.52631390436986,5,west,checking,0
45,53642.00076543759,511,340.33578966463233,7,north,premium,0
35,59979.70495853522,730,32.77831866983195,11,north,savings,0
35,57857.495196685995,750,3.423447889500124,8,north,checking,0
30,65641.77725708559,632,296.7114248713906,11,south,savings,0
33,48467.70444145235,689,129.09898931468535,6,north,checking,0
37,62696.58697264124,836,331.9918289404507,9,south,checking,0
18,51106.79983624124,639,136.30242063305073,7,north,checking,0
20,66082.15721331254,595,249.2369112504063,5,south,checking,0
41,64230.5122601958,798,84.23190533051604,8,north,premium,0
35,40968.41946933107,837,207.86013647524763,4,west,savings,0
32,71289.73174262549,680,366.34858573050906,4,north,savings,1
34,46960.54832328928,760,127.33791346422096,4,south,checking,0
37,67120.86697421718,787,29.91133471594103,12,west,savings,0
28,60509.30970102011,620,46.95974956909916,6,east,savings,0
26,82572.75515192683,641,33.2176059160942,9,north,checking,0
35,51648.01026442222,778,42.52502982218278,8,north,savings,0
24,49760.24805822704,814,54.8823191872106,4,east,savings,0
38,54708.70591168401,725,121.49725296115035,10,south,checking,0
18,50452.303257485866,609,133.0067419505456,13,east,savings,0
44,66999.12852913074,838,83.3995352525563,7,south,savings,0
38,30755.34087345118,637,143.34082154737112,6,south,savings,0
36,39194.76371280469,653,12.764242730565332,11,south,premium,0
43,38982.9561763121,707,13.782467947952256,6,east,premium,0
50,69254.61387960364,804,28.280427007993577,8,west,checking,0
44,80659.20058872888,748,109.49579432621829,6,north,savings,0
18,53433.261721937924,713,36.11875747078812,13,south,premium,0
21,52467.67415214984,717,49.96142619940671,7,north,checking,0
27,56050.78244669772,683,76.70207300408512,5,south,checking,0
34,72428.17453912286,724,250.59021948777414,8,west,checking,0
39,41089.70298714139,477,2.093866884635644,5,south,savings,0
26,58575.53474102178,656,157.20733474050766,12,west,savings,0
35,69627.96444673644,699,165.7895932732533,11,east,savings,0
26,62516.41254909768,587,240.41089501513667,11,west,savings,0
27,57843.724248981154,710,404.9072947431443,8,east,checking,0
19,70015.69138850711,663,3.051506910678964,5,north,premium,0
24,14451.515605011446,820,25.047042721672845,9,north,checking,0
20,65168.12979296361,805,325.9590810046127,12,south,savings,0
24,45188.864753088645,642,92.01697384935521,14,north,savings,0
44,27540.506547153145,667,124.72029457345003,4,south,savings,0
24,62668.03899287471,674,163.16296126532347,6,south,savings,0
60,75604.87817744436,643,170.47825020328457,11,west,savings,0
38,52938.27228058462,695,402.665586608205,9,south,checking,0
35,69293.11820804408,619,868.8634041054099,10,east,savings,0
25,79184.17386982968,589,191.0292291696729,5,west,premium,0
41,74723.7168037607,729,50.78762370680509,4,west,savings,0
28,79599.46794057089,730,317.73035215433373,5,north,checking,0
35,66131.91236607838,615,7.57103107807343,8,south,checking,0
59,56131.50458352389,751,39.41541829245726,12,south,savings,0
33,30970.512821542474,629,341.5167224890571,6,south,checking,0
45,51309.062678050774,700,44.3957533749035,16,south,checking,0
26,42351.30107025713,745,37.39445995056618,5,west,checking,0
33,87564.1407624672,677,22.29680558307634,7,south,checking,0
51,52361.712813514954,716,293.96824654623765,10,south,savings,0
27,56848.072101767284,638,103.98955585963692,7,west,checking,0
52,63272.280640607016,664,168.5402316966459,10,north,premium,0
41,55654.03669558681,663,40.981373641910395,6,south,savings,0
28,80425.7656064613,620,212.84768936224677,8,east,savings,0
40,45660.25957398322,665,214.07091898736869,10,north,premium,0
43,57919.11182855864,556,56.22540619379184,5,east,savings,0
40,43862.94121452927,640,79.31856255475157,6,north,checking,0
18,35199.66233168941,657,35.29955347024376,10,west,checking,0
26,45823.46363642072,659,563.0032458520222,3,south,checking,0
31,54444.44804427382,660,155.60044978307448,1,south,savings,0
33,48560.4666322411,675,408.9562943153108,5,south,savings,0
40,44613.68530189216,718,54.228475276212414,14,north,savings,0
35,33905.23804492249,749,228.41399133811336,8,north,checking,0
20,53753.41641056958,628,217.7745390072408,7,south,checking,0
37,32429.194389534965,583,176.48071606497228,7,south,checking,0
40,66400.83945534404,596,505.6248538314868,11,south,checking,1
39,56236.59629401755,641,75.02126897821071,8,south,savings,0
44,33136.727508026044,651,21.013037595301736,2,south,savings,0
42,50361.863844252046,618,167.07816600712994,14,east,checking,0
38,43717.65391614125,576,196.01704308273793,9,south,savings,0
33,59787.61765628771,643,128.37129690013973,5,north,savings,0
18,75106.75669034716,694,34.755366112807515,11,east,savings,0
38,26872.41295531383,727,105.31485183771869,7,west,savings,0
36,56725.39118721126,635,56.13633884700787,6,north,savings,0
36,52598.00806650039,646,83.6526118767647,9,south,checking,0
21,65070.101146756984,605,155.4380078604839,9,south,premium,0
23,58197.94942356534,677,205.100132521832,7,south,premium,0
44,43720.460023917716,612,39.63872323771771,5,east,premium,0
33,50214.19096500073,725,77.9611271424513,6,north,premium,0
40,43059.612147947664,537,47.03443065162491,7,east,checking,0
34,71140.10707897898,651,33.21517947765318,13,north,savings,0
34,55319.67473007913,704,229.44659150498197,7,south,checking,0
43,83517.86028629511,694,359.951474556557,8,west,savings,0
28,54090.08779278069,850,69.36061143495019,2,south,savings,0
34,44373.898496343056,707,208.71347828907963,8,north,savings,0
29,32294.28411080759,599,340.9470836208267,4,west,checking,0
29,27952.904856160825,672,280.74143458487583,10,west,savings,0
30,31237.960854917652,537,30.28316994047419,11,east,savings,1
36,59006.89976517225,673,469.5332124613277,7,south,savings,0
29,62630.87534844901,613,70.90343066368598,11,north,premium,0
46,31282.139469518,753,62.154838788300204,10,west,checking,0
25,68425.57471114173,636,9.669790937487994,11,south,premium,0
32,47754.08422474841,670,99.88048785955466,12,west,savings,0
29,57201.89517978324,629,17.31391993965575,7,south,savings,0
48,79183.30942383136,819,42.86055896786533,7,south,checking,1
35,68452.58973798298,654,57.17646207216193,8,west,savings,0
44,50972.04028141251,826,248.18594445129648,10,south,checking,0
19,41632.11661877069,745,312.5037608630381,11,north,checking,0
36,22722.768980060428,718,54.03067141121068,10,north,checking,0
42,44212.7002113637,709,293.5285039744956,9,south,premium,0
34,51833.046417584585,711,291.97903511941666,3,north,savings,0
44,40192.30709273224,525,217.00283239796772,7,south,savings,0
28,53031.145493615426,657,23.795755120329122,3,south,checking,0
48,56152.77824438152,747,175.83374486929938,10,east,savings,0
56,51627.16027287882,676,435.12895909886913,7,south,savings,0
30,45249.961287648104,567,172.11074414358478,6,west,savings,0
29,57529.82007950092,675,60.434053604889854,11,north,savings,0
48,61629.109743541136,816,104.1459730736841,7,south,savings,0
49,38644.01383835731,779,155.65229304551337,12,north,savings,0
28,76163.98569619405,675,107.17719981201665,4,east,checking,0
29,53521.17801573608,756,19.166984645088295,8,west,checking,0
31,55282.744344172716,650,56.10893003081573,8,west,checking,0
20,65623.21634884836,543,243.22356083682047,4,south,checking,0
24,58498.24196895253,606,296.44401051192057,11,south,savings,0
23,69297.04950869868,805,22.153246623286055,7,west,savings,0
26,59306.86247802736,658,456.6966368272362,8,west,savings,0
33,45813.43938039343,660,59.80827330389325,11,west,checking,0
36,60422.55287809153,656,162.84570534898413,3,south,checking,0
49,37844.10689019007,832,209.04325869397874,10,west,savings,0
24,56628.39558664785,810,250.6541056604512,11,north,savings,0
43,54501.550140333085,850,437.1220196480528,3,north,premium,0
31,51878.2471409119,667,56.29558310985634,10,north,checking,0
33,53071.93732841604,703,293.3251767216873,9,north,checking,0
40,26772.264317535413,558,21.180437855274967,8,east,savings,0
22,46769.12638388558,798,183.13778967940203,9,west,savings,0
37,56392.673517116724,586,203.2064067108928,7,east,checking,0
35,57397.84587996101,697,169.85169048315345,6,east,checking,1
38,39584.87288611063,592,43.615973968568476,10,south,checking,0
36,73985.61761297051,632,309.58619857883104,12,east,checking,0
58,42007.377276782485,613,27.74327666635827,8,south,checking,0
27,69541.85800790106,631,8.269009343353682,9,west,checking,0
28,61407.91542807527,636,189.5929213554725,11,east,savings,0
27,45306.59035234295,636,96.78953271331248,9,east,savings,0
28,81629.66338914268,746,283.66871876223075,6,south,premium,0
27,37095.447523652794,591,72.5295190376756,8,west,savings,0
45,68787.31260415002,697,27.63866042840987,6,north,checking,0
48,70008.73477064467,777,271.5883182387059,9,south,checking,0
28,44940.69686385033,638,119.41313793718462,7,east,premium,0
25,75886.97950096492,622,31.459301244500335,7,south,savings,0
38,51249.302281015705,661,191.1507060896738,6,west,savings,0
28,59330.40443919785,774,107.34378090944719,9,south,checking,0
40,58904.82758156831,695,139.06976091283175,13,south,checking,0
36,52985.368877941786,637,92.67766709947374,5,west,checking,0
18,67162.12409739674,718,264.6586979949132,2,south,savings,0
49,66902.3308082832,591,265.40818257663545,5,south,savings,0
51,28772.02040142729,734,185.36535941056647,6,south,checking,0
27,74565.10364317229,712,16.707019149473965,9,north,premium,0
30,30062.620179464884,655,273.81654534934853,11,east,premium,0
36,70488.19306512485,612,166.7605475253659,9,north,savings,0
37,71900.57705241375,609,179.1153348664796,5,west,savings,0
40,38635.50354677203,722,67.64380284469652,10,east,savings,0
54,48837.78568068123,778,317.14166818462235,5,north,premium,0
32,38414.42997271096,629,193.85045530354412,14,east,checking,0
26,51776.18454566897,716,17.917304541840544,5,east,savings,0
20,50379.48573721388,513,78.58106587346875,8,north,savings,0
26,66694.9079840401,633,326.23483763493294,6,north,checking,0
33,74654.63119179412,677,7.252019887864789,13,south,savings,0
51,75935.25716184934,607,488.2400483856107,8,east,checking,0
28,46567.47960132547,605,170.52310912515,6,east,checking,0
36,51861.671893832085,626,149.69670959782772,7,south,savings,0
33,29748.427116685747,703,47.32157148390033,5,east,savings,0
45,42911.94900255717,665,42.91086304341522,11,east,premium,0
59,69472.77449646186,500,427.24748352760184,11,east,savings,0
28,79233.74235322347,510,53.131509260352715,9,east,savings,0
29,36484.76692180117,631,224.0854748221908,5,south,premium,1
44,46113.036112706584,716,74.91407461223916,11,west,checking,0
40,54603.91364561609,460,22.493385918126528,6,east,checking,0
52,59202.4173822941,640,1.615967988538706,10,west,savings,0
39,42855.94720117531,637,117.87404464871366,4,south,savings,0
30,61360.915666961344,791,558.0791643103332,7,north,savings,0
39,47892.409793936255,649,69.09979166801405,11,south,savings,0
45,54783.215936825814,710,66.28645788451497,10,south,checking,0
42,63194.26372005549,691,63.26012417211902,7,east,savings,0
39,55096.33404716407,509,110.26542176830083,10,south,checking,0
44,48454.21164210147,741,87.15097387070581,8,west,savings,0
45,53355.852941112535,697,317.93285178222254,3,east,savings,0
47,53674.55561191997,720,105.63752621336755,7,east,premium,0
40,49449.83455176809,850,106.31767271643092,6,north,savings,0
32,51118.059059993466,513,22.339677843692165,8,west,savings,0
35,78979.70755757076,817,608.9005492813984,9,west,savings,0
46,63413.791719118584,657,43.146889139518045,10,east,savings,0
25,50567.795229562595,702,11.429179175833633,12,south,savings,0
37,65454.316067661035,676,163.2159624065415,10,south,savings,0
30,49992.70765365985,646,135.71598584405717,7,north,checking,0
34,72596.86956379961,634,80.45886659031332,7,south,checking,0
46,60544.63288297141,706,82.27710752953801,13,north,checking,0
35,53390.467839936566,558,230.6121903377584,8,south,savings,0
34,61715.75388715416,740,32.669799127279916,13,east,checking,0
20,31436.85771897251,646,257.43101201683925,5,south,savings,0
41,38098.48796635292,589,156.93732625484262,7,south,checking,0
40,37091.12490401417,643,81.44287485113854,9,west,checking,0
55,57144.1464214556,780,91.88131155923698,3,north,savings,1
30,80987.72499227637,637,44.48767872979861,11,east,checking,0
36,88469.50219288949,708,209.21814870877103,5,north,premium,0
36,64570.76652161136,621,107.88509794678392,6,north,checking,0
49,62512.66712416685,740,58.037992741736744,8,north,savings,0
33,27984.133987708916,734,135.96966864433995,4,east,checking,0
36,46859.89300398967,827,818.5776945950732,5,south,premium,0
40,43183.24372137642,665,85.7090801095279,15,west,savings,0
35,45687.28602623326,733,380.161307566645,4,south,checking,0
29,52477.84272122815,687,63.47186302288287,5,north,savings,0
35,47918.64133454309,783,8.443131250204797,14,east,savings,0
44,25310.502844363185,622,34.26904396965941,5,north,checking,0
23,66218.653841763,739,81.37199241947336,12,east,checking,0
35,38908.854613902906,664,37.19901427977091,13,north,checking,0
26,58588.702961667244,674,1.0,5,south,premium,0
45,86111.2400462496,687,369.76831707042703,6,east,savings,0
18,41209.23112620365,700,278.56898481256377,8,west,savings,0
28,17045.687158805056,670,203.3893524314236,8,south,premium,0
37,50709.936671798336,697,27.55500318223017,6,west,savings,0
49,71514.39452497856,806,19.23699174988697,3,north,checking,0
33,84375.21181330891,758,10.499769847159987,10,west,checking,0
28,36556.756083213746,749,193.11902629218295,6,east,savings,0
52,62450.48834854783,643,396.3561411343862,7,north,savings,0
19,48020.3431482992,608,84.45890954319867,4,south,checking,0
18,53410.774685437966,756,19.02860083339935,7,north,premium,0
38,94665.15020525552,750,107.73677367004268,10,south,checking,0
28,32455.4450740727,797,64.34811951516025,4,north,checking,0
23,58806.094922418604,631,70.45853211484577,10,east,savings,0
41,62015.3975764815,661,145.66377208145474,7,west,savings,0
36,71286.7948740902,548,190.2596935233374,11,north,savings,0
28,56469.747302063435,648,17.58183709790256,9,south,savings,0
21,59620.75809256153,759,5.435850436723798,7,south,savings,0
42,49125.271488673134,642,775.8929319587103,9,west,savings,0
40,59036.90411867661,731,39.737155020981625,6,south,savings,0
33,49852.11586753884,664,8.300036524523778,8,south,savings,0
52,64323.57834784076,705,31.58506926943637,6,south,savings,1
23,49455.84495934549,588,5.960550991832672,8,north,checking,0
18,60656.505908532796,686,74.59041251777349,10,north,checking,0
27,54561.057794725326,440,243.22792864998848,9,south,savings,0
33,71890.75376158251,665,62.61041306202506,7,north,premium,0
36,54229.094146172705,549,88.09753614546032,13,south,savings,0
31,28404.512976896778,776,168.86057783776508,9,south,premium,0
37,73928.82251070987,742,106.66431468274635,10,south,savings,0
21,41414.015487060715,717,296.4739307307099,7,north,premium,0
48,45193.504920267704,801,301.5272619242883,9,west,savings,0
33,46065.08058934762,604,1.4940200020916325,7,west,checking,0
45,75616.57139756226,819,225.79297599442035,9,north,savings,0
37,22964.886790319568,754,92.63183730200576,10,south,checking,0
38,102066.22800489991,661,674.3201740676678,6,east,savings,0
39,70840.85213599078,770,99.0242092143563,6,north,savings,0
38,58348.5837119374,591,650.225037648059,1,south,checking,0
40,54176.5899907557,614,210.71113530545773,10,north,savings,0
47,59283.311122864856,631,42.87354698197969,5,west,premium,0
