age,income,credit_score,transaction_amount,num_transactions,region,account_type,is_fraud
37,77493.6399851533,716,112.53432797020136,6,west,savings,0
29,68601.94051055345,718,16.067760378994716,10,south,checking,0
44,56731.336814193586,753,184.9490171429689,7,north,checking,0
18,68136.94626720119,793,190.6468046541238,7,east,savings,0
45,88635.82462319668,562,45.97277784271373,8,east,savings,0
47,63952.26149345019,663,52.69458796056024,7,north,premium,0
26,53793.24568518571,650,238.03284975175612,10,east,savings,0
36,38663.52079803671,601,165.45387845095178,3,south,checking,0
18,53151.42678431173,789,291.1949231828749,5,north,savings,0
34,76193.16516190283,850,118.57849738771056,10,west,savings,1
29,75543.90930308799,725,198.74732255892917,10,west,savings,0
21,69715.0048878893,652,46.966008367933874,9,south,checking,0
37,46166.11889548062,685,166.49723124780064,6,west,checking,0
51,62469.840362434574,744,11.334348452177888,6,east,savings,0
44,48516.099754273695,687,104.73185216163581,11,west,premium,0
30,32052.304137743475,504,424.3691989682194,6,south,savings,0
49,64080.31561022337,721,50.44783479701161,8,north,savings,0
44,29308.319965582068,665,3.632392402518831,12,south,checking,0
55,52742.6119751543,765,42.76176657569679,2,north,checking,0
